CVE ID,Description,CVSS Score,References,Severity Encoded,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN
CVE-1999-0385,The LDAP bind function in Exchange 5.5 has a buffer overflow that allows a remote attacker to conduct a denial of service or execute commands.,10.0,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-009,3,False,False,False
CVE-1999-0463,Remote attackers can perform a denial of service using IRIX fcagent.,5.0,ftp://patches.sgi.com/support/free/security/advisories/19981201-01-PX,2,False,True,False
CVE-1999-0478,Denial of service in HP-UX sendmail 8.8.6 related to accepting connections.,5.0,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9904-097,2,False,True,False
CVE-1999-0869,"Internet Explorer 3.x to 4.01 allows a remote attacker to insert malicious content into a frame of another web site, aka frame spoofing.",2.6,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1998/ms98-020,1,True,False,False
CVE-1999-0836,UnixWare uidadmin allows local users to modify arbitrary files via a symlink attack.,10.0,"ftp://ftp.sco.com/SSE/security_bulletins/SB-99.22a, http://www.securityfocus.com/templates/archive.pike?list=1&msg=19991202160111.20553.qmail%40nwcst282.netaddress.usa.net, http://www.securityfocus.com/bid/842",3,False,False,False
CVE-1999-0936,BNBSurvey survey.cgi program allows remote attackers to execute commands via shell metacharacters.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0936,3,False,False,False
CVE-1999-0937,BNBForm allows remote attackers to read arbitrary files via the automessage hidden form variable.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0937,3,False,False,False
CVE-1999-1280,"Hummingbird Exceed 6.0.1.0 inadvertently includes a DLL that was meant for development and testing, which logs user names and passwords in cleartext in the test.log file.",7.5,"http://www.securityfocus.com/archive/1/11512, https://exchange.xforce.ibmcloud.com/vulnerabilities/1547",3,False,False,False
CVE-1999-0798,"Buffer overflow in bootpd on OpenBSD, FreeBSD, and Linux systems via a malformed header type.",10.0,http://marc.info/?l=bugtraq&m=91278867118128&w=2,3,False,False,False
CVE-1999-1147,"Buffer overflow in Platinum Policy Compliance Manager (PCM) 7.0 allows remote attackers to execute arbitrary commands via a long string to the Agent port (1827), which is handled by smaxagent.exe.",7.5,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1430, http://www.osvdb.org/3164, http://marc.info/?l=bugtraq&m=91273739726314&w=2",3,False,False,False
CVE-1999-1276,"fte-console in the fte package before 0.46b-4.1 does not drop root privileges, which allows local users to gain root access via the virtual console device.",7.2,"http://www.debian.org/security/1998/19981207, https://exchange.xforce.ibmcloud.com/vulnerabilities/1609",3,False,False,False
CVE-1999-1282,"RealSystem G2 server stores the administrator password in cleartext in a world-readable configuration file, which allows local users to gain privileges.",4.6,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1542, http://www.securityfocus.com/archive/1/11543",2,False,True,False
CVE-1999-0139,Buffer overflow in Solaris x86 mkcookie allows local users to obtain root access.,7.2,http://www.osvdb.org/8205,3,False,False,False
CVE-1999-0188,The passwd command in Solaris can be subjected to a denial of service.,7.2,http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/182,3,False,False,False
CVE-1999-1173,"Corel Word Perfect 8 for Linux creates a temporary working directory with world-writable permissions, which allows local users to (1) modify Word Perfect behavior by modifying files in the working directory, or (2) modify files of other users via a symlink attack.",2.1,http://marc.info/?l=bugtraq&m=91404045014047&w=2,1,True,False,False
CVE-1999-1277,"BackWeb client stores the username and password in cleartext for proxy authentication in the Communication registry key, which could allow other local users to gain privileges by reading the password.",4.6,"http://marc.info/?l=ntbugtraq&m=91487886514546&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/1565",2,False,True,False
CVE-1999-1278,"nlog CGI scripts do not properly filter shell metacharacters from the IP address argument, which could allow remote attackers to execute certain commands via (1) nlog-smb.pl or (2) rpc-nlog.pl.",7.5,"http://marc.info/?l=bugtraq&m=91470326629357&w=2, http://marc.info/?l=bugtraq&m=91471400632145&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/1549, https://exchange.xforce.ibmcloud.com/vulnerabilities/1550",3,False,False,False
CVE-1999-0968,Buffer overflow in BNC IRC proxy allows remote attackers to gain privileges.,7.5,"http://www.securityfocus.com/archive/1/11711, http://www.securityfocus.com/bid/1927, https://exchange.xforce.ibmcloud.com/vulnerabilities/1546",3,False,False,False
CVE-1999-1281,Development version of Breeze Network Server allows remote attackers to cause the system to reboot by accessing the configbreeze CGI program.,5.0,"http://www.securityfocus.com/archive/1/11720, https://exchange.xforce.ibmcloud.com/vulnerabilities/1544",2,False,True,False
CVE-1999-1188,"mysqld in MySQL 3.21 creates log files with world-readable permissions, which allows local users to obtain passwords for users who are added to the user database.",4.6,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1568, http://marc.info/?l=bugtraq&m=91479159617803&w=2",2,False,True,False
CVE-1999-1285,"Linux 2.1.132 and earlier allows local users to cause a denial of service (resource exhaustion) by reading a large buffer from a random device (e.g. /dev/urandom), which cannot be interrupted until the read has completed.",2.1,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1472, http://marc.info/?l=bugtraq&m=91495921611500&w=2",1,True,False,False
CVE-1999-1159,SSH 2.0.11 and earlier allows local users to request remote forwarding from privileged ports without being root.,4.6,"http://marc.info/?l=bugtraq&m=91495920911490&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/1471",2,False,True,False
CVE-1999-0020,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: CVE-1999-0032.  Reason: This candidate is a duplicate of CVE-1999-0032.  Notes: All CVE users should reference CVE-1999-0032 instead of this candidate.  All references and descriptions in this candidate have been removed to prevent accidental usage,6.252848423194303,No Reference,0,False,False,True
CVE-1999-0110,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: CVE-1999-0315.  Reason: This candidate's original description had a typo that delayed it from being detected as a duplicate of CVE-1999-0315.  Notes: All CVE users should reference CVE-1999-0315 instead of this candidate.  All references and descriptions in this candidate have been removed to prevent accidental usage,6.252848423194303,No Reference,0,False,False,True
CVE-1999-0187,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: CVE-1999-0022.  Reason: This candidate is a duplicate of CVE-1999-0022.  Notes: All CVE users should reference CVE-1999-0022 instead of this candidate.  All references and descriptions in this candidate have been removed to prevent accidental usage,6.252848423194303,No Reference,0,False,False,True
CVE-1999-0197,finger 0@host on some systems may print information on some user accounts.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/8378,3,False,False,False
CVE-1999-0198,finger .@host on some systems may print information on some user accounts.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/8378,3,False,False,False
CVE-1999-0200,Windows NT FTP server (WFTP) with the guest account enabled without a password allows an attacker to log into the FTP server using any username and password.,10.0,http://www.microsoft.com/technet/support/kb.asp?ID=137853,3,False,False,False
CVE-1999-0205,Denial of service in Sendmail 8.6.11 and 8.6.12.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0205,2,False,True,False
CVE-1999-0220,Attackers can do a denial of service of IRC by crashing the server.,10.0,https://www.cve.org/CVERecord?id=CVE-1999-0220,3,False,False,False
CVE-1999-0226,"Windows NT TCP/IP processes fragmented IP packets improperly, causing a denial of service.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0226,3,False,False,False
CVE-1999-0231,"Buffer overflow in IP-Switch IMail and Seattle Labs Slmail 2.6 packages using a long VRFY command, causing a denial of service and possibly remote access.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0231,2,False,True,False
CVE-1999-0240,Some filters or firewalls allow fragmented SYN packets with IP reserved bits in violation of their implemented policy.,7.5,https://www.cve.org/CVERecord?id=CVE-1999-0240,3,False,False,False
CVE-1999-0243,Linux cfingerd could be exploited to gain root access.,10.0,http://www.geocrawler.com/archives/3/92/1996/9/0/2217716/,3,False,False,False
CVE-1999-0248,A race condition in the authentication agent mechanism of sshd 1.2.17 allows an attacker to steal another user's credentials.,10.0,"http://oliver.efri.hr/~crv/security/bugs/mUNIXes/ssh2.html, http://www.uni-karlsruhe.de/~ig25/ssh-faq/ssh-faq-6.html#ss6.1",3,False,False,False
CVE-1999-0255,Buffer overflow in ircd allows arbitrary command execution.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0255,3,False,False,False
CVE-1999-0268,"MetaInfo MetaWeb web server allows users to upload, execute, and read scripts.",10.0,"http://www.osvdb.org/3969, http://www.osvdb.org/110",3,False,False,False
CVE-1999-0276,mSQL v2.0.1 and below allows remote execution through a buffer overflow.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0276,3,False,False,False
CVE-1999-0283,The Java Web Server would allow remote users to obtain the source code for CGI programs.,10.0,http://marc.info/?l=bugtraq&m=88256790401004&w=2,3,False,False,False
CVE-1999-0285,"Denial of service in telnet from the Windows NT Resource Kit, by opening then immediately closing a connection.",10.0,https://www.cve.org/CVERecord?id=CVE-1999-0285,3,False,False,False
CVE-1999-0286,"In some NT web servers, appending a space at the end of a URL may allow attackers to read source code for active pages.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0286,3,False,False,False
CVE-1999-0355,"Local or remote users can force ControlIT 4.5 to reboot or force a user to log out, resulting in a denial of service.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0355,2,False,True,False
CVE-1999-0361,"NetWare version of LaserFiche stores usernames and passwords unencrypted, and allows administrative changes without logging.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0361,3,False,False,False
CVE-1999-0364,"Microsoft Access 97 stores a database password as plaintext in a foreign mdb, allowing access to data.",10.0,http://marc.info/?l=bugtraq&m=91816470220259&w=2,3,False,False,False
CVE-1999-0384,The Forms 2.0 ActiveX control (included with Visual Basic for Applications 5.0) can be used to read text from a user's clipboard when the user accesses documents with ActiveX content.,4.6,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-001,2,False,True,False
CVE-1999-0388,"DataLynx suGuard trusts the PATH environment variable to execute the ps command, allowing local users to execute commands as root.",4.6,http://www.osvdb.org/3186,2,False,True,False
CVE-1999-0393,Remote attackers can cause a denial of service in Sendmail 8.8.x and 8.9.2 by sending messages with a large number of headers.,5.0,http://marc.info/?l=bugtraq&m=91694391227372&w=2,2,False,True,False
CVE-1999-0394,DPEC Online Courseware allows an attacker to change another user's password without knowing the original password.,10.0,https://marc.info/?l=bugtraq&m=91651770630788&w=2,3,False,False,False
CVE-1999-0395,A race condition in the BackWeb Polite Agent Protocol allows an attacker to spoof a BackWeb server.,5.1,http://xforce.iss.net/alerts/advise17.php,2,False,True,False
CVE-1999-0397,The demo version of the Quakenbush NT Password Appraiser sends passwords across the network in plaintext.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0397,3,False,False,False
CVE-1999-0398,"In some instances of SSH 1.2.27 and 2.0.11 on Linux systems, SSH will allow users with expired accounts to login.",4.6,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0398,2,False,True,False
CVE-1999-0399,"The DCC server command in the Mirc 5.5 client doesn't filter characters from file names properly, allowing remote attackers to place a malicious file in a different location, possibly allowing the attacker to execute commands.",7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0399,3,False,False,False
CVE-1999-0401,A race condition in Linux 2.2.1 allows local users to read arbitrary memory from /proc files.,3.7,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0401,1,True,False,False
CVE-1999-0448,"IIS 4.0 and Apache log HTTP request methods, regardless of how long they are, allowing a remote attacker to hide the URL they really request.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0448,2,False,True,False
CVE-1999-0452,A service or application has a backdoor password that was placed there by the developer.,10.0,https://www.cve.org/CVERecord?id=CVE-1999-0452,3,False,False,False
CVE-1999-0453,"An attacker can identify a CISCO device by sending a SYN packet to port 1999, which is for the Cisco Discovery Protocol (CDP).",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0453,2,False,True,False
